,0,1,2,3,4,5,6,7,8,9
futbol,0.07201356585941467,0.0380961502356099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gagal,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
gain,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
gambar,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
games,0.0,0.0,0.03470095763252968,0.0,0.0,0.0,0.0,0.0,0.03623560097525613,0.0
ganti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
garanzia,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
garuda,0.0,0.0,0.030359237419450406,0.04503938634834383,0.0,0.04736621966258329,0.0,0.0,0.0,0.0
gaya,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
gbt,0.0,0.0,0.0,0.06055882834116712,0.0,0.0,0.0,0.0,0.0,0.0
gelandang,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
gelar,0.0,0.0,0.0,0.0,0.0,0.0,0.031036052402176273,0.0,0.03623560097525613,0.0
gelora,0.0,0.0,0.0,0.06055882834116712,0.0,0.0,0.0,0.0,0.0,0.0
gira,0.07201356585941467,0.0,0.0,0.0,0.0,0.05414013399003722,0.0,0.0,0.0,0.0
gol,0.0,0.0,0.0,0.0,0.09080801729393947,0.0,0.0,0.09170236773467044,0.0,0.027365014325338128
golp,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.0,0.0,0.03127852618948677
gonzalo,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grassroots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
grogi,0.0,0.0,0.08164053716157436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07358862273409587
guardiola,0.0,0.0,0.0,0.0,0.0,0.0,0.4015998661985775,0.0,0.0,0.0
gugur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110023393873865,0.0,0.0
haaland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
hag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
hal,0.0,0.0,0.030359237419450406,0.04503938634834383,0.0,0.0,0.027152878413848128,0.0,0.0,0.0
hampir,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hanya,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.0,0.0,0.06255705237897353
hari,0.08258796786112918,0.0,0.019898206258113633,0.029519944355520536,0.029758926962498586,0.06209001863198064,0.0,0.02003467788437498,0.0,0.017935717283628323
harus,0.0,0.03332962974732808,0.0,0.0,0.0,0.0,0.0,0.030567455911556813,0.0,0.027365014325338128
hasil,0.0,0.0,0.02699153758712393,0.0,0.08073483461186155,0.0,0.0,0.054353317494789395,0.0,0.0486589173851469
hebat,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
hendak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
hingga,0.0,0.03332962974732808,0.0,0.0,0.02270200432348487,0.0,0.0,0.0,0.0,0.027365014325338128
hiroshima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08525107460490336,0.0
hitam,0.0,0.0,0.0,0.051480536743248276,0.0,0.05414013399003722,0.0,0.0,0.0,0.0
hove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
hubungan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
hukuman,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.10481686129325254,0.0,0.0
ia,0.0,0.0,0.03470095763252968,0.0,0.0,0.0,0.0,0.0,0.03623560097525613,0.0
ide,0.0,0.0,0.0,0.0,0.0,0.06368743000917626,0.0,0.0,0.0,0.0
il,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
imbang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
indonesia,0.31833331930031833,0.12028759355801938,0.24104819663701907,0.3576065731463552,0.0,0.3418921015532396,0.0,0.0,0.1372955497755659,0.0
inggris,0.0,0.0,0.0,0.0,0.0,0.0,0.12414420960870509,0.0,0.0,0.25022820951589414
ingin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
inginkan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
ini,0.0,0.0,0.04382694484309438,0.03250968846785047,0.032772874943018684,0.0,0.0,0.02206376572837138,0.022882591629260984,0.03950444989434103
inspirasi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
instagram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
intagram,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inter,0.0,0.0,0.0,0.0,0.0681060129704546,0.0,0.0,0.030567455911556813,0.0,0.027365014325338128
italia,0.0,0.0,0.0,0.0,0.33733247746448825,0.0,0.0,0.31445058387975766,0.0,0.0
itu,0.03132000991459297,0.08284354404949498,0.07546038889522738,0.022389822000410092,0.04514216352097855,0.023546529228335313,0.040494431459357064,0.06078234650639789,0.03151904417625463,0.05441440032457484
jadi,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jadwal,0.15091256787601506,0.026611596438509688,0.07271977941357873,0.14384437900169997,0.0,0.07563784728688852,0.0,0.0,0.0,0.0
jakarta,0.050304189292005023,0.053223192877019376,0.024239926471192906,0.03596109475042499,0.0,0.07563784728688852,0.0,0.0,0.0,0.0
james,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
jamie,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
jauh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
jawa,0.0,0.0,0.0,0.06055882834116712,0.0,0.0,0.0,0.0,0.0,0.0
jelas,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
jepang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21312768651225839,0.0
jfa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21312768651225839,0.0
jika,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
johan,0.0,0.0,0.0,0.0,0.0,0.0,0.07301815749065046,0.0,0.0,0.0
johor,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08525107460490336,0.0
jordi,0.0,0.0,0.08164053716157436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
juara,0.050304189292005023,0.026611596438509688,0.0,0.0,0.018126111270417366,0.03781892364344426,0.10839926035349587,0.0,0.0,0.0
juga,0.03132000991459297,0.03313741761979799,0.07546038889522738,0.06716946600123028,0.05642770440122319,0.047093058456670625,0.06749071909892844,0.07597793313299736,0.07879761044063657,0.05441440032457484
julukan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110023393873865,0.0,0.0
jumat,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
juni,0.15091256787601506,0.10644638575403875,0.09695970588477162,0.14384437900169997,0.0,0.15127569457377704,0.0,0.0,0.0,0.0
jurus,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
justru,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
juventus,0.0,0.0,0.0,0.0,0.46707573802775293,0.0,0.0,0.5590232602306803,0.0,0.0
kabar,0.0,0.03332962974732808,0.0,0.0,0.02270200432348487,0.0,0.0,0.061134911823113626,0.0,0.0
kala,0.0,0.1142884507068297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03127852618948677
kalah,0.0,0.0,0.030359237419450406,0.0,0.02270200432348487,0.0,0.0,0.0,0.0,0.027365014325338128
kali,0.0,0.0,0.0,0.0,0.0,0.04736621966258329,0.027152878413848128,0.0,0.0,0.027365014325338128
kami,0.0,0.0,0.12143694967780162,0.04503938634834383,0.0,0.04736621966258329,0.0,0.0,0.0,0.0
kandang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07358862273409587
kapasitas,0.0,0.0,0.0,0.06055882834116712,0.0,0.0,0.0,0.0,0.0,0.0
karena,0.0,0.026611596438509688,0.024239926471192906,0.0,0.0,0.0,0.021679852070699175,0.02440617573723568,0.025311932672898503,0.0
karier,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
kasih,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kasta,0.0,0.0,0.0,0.0,0.02270200432348487,0.0,0.0,0.030567455911556813,0.0,0.027365014325338128
kata,0.0,0.0,0.07271977941357873,0.03596109475042499,0.0,0.03781892364344426,0.04335970414139835,0.0,0.0,0.021849229147776962
kayaknya,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ke,0.07521003617207163,0.0397871262593826,0.01812061552293541,0.05376560630501232,0.12195196395614881,0.08481488287291569,0.0,0.10946937337748731,0.0,0.049000331910647385
keberhasilan,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
kedua,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
keempat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07358862273409587
kegembiraan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110023393873865,0.0,0.0
kehadiran,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kehilangan,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
kekalahan,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.10481686129325254,0.0,0.0
kelahiran,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
kelima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110023393873865,0.0,0.0
keluar,0.0,0.0380961502356099,0.0,0.0,0.0,0.0,0.031036052402176273,0.0,0.0,0.0
kembali,0.0,0.0,0.0,0.0,0.07784595633795882,0.0,0.0,0.06987790752883503,0.0,0.0
kemenangan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0822004678774773,0.0,0.0
kemungkinan,0.0,0.08962836708885659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kena,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
kenapa,0.0,0.0,0.03470095763252968,0.0,0.0,0.0,0.031036052402176273,0.0,0.0,0.0
kenyataan,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
kepada,0.0,0.0,0.02699153758712393,0.040043241953879295,0.020183708652965388,0.04211196350944871,0.0,0.0,0.0,0.0
kepelatihan,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
kepentingan,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
keping,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keputusan,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
keras,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kerja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25575322381471005,0.0
kesepakatan,0.0,0.0,0.0,0.051480536743248276,0.0,0.05414013399003722,0.0,0.0,0.0,0.0
ketenangan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110023393873865,0.0,0.0
keterangan,0.050304189292005023,0.0,0.0,0.07192218950084998,0.018126111270417366,0.03781892364344426,0.0,0.0,0.0,0.021849229147776962
ketiga,0.0,0.0,0.0,0.0,0.04540400864696974,0.0,0.0,0.030567455911556813,0.0,0.027365014325338128
ketika,0.0,0.0380961502356099,0.0,0.0,0.0,0.0,0.062072104804352546,0.0,0.0,0.0
ketua,0.0,0.0,0.0,0.0,0.0,0.05414013399003722,0.0,0.0,0.03623560097525613,0.0
ketujuh,0.0,0.0,0.0,0.0,0.1297432605632647,0.0,0.0,0.06987790752883503,0.0,0.0
ketum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08525107460490336,0.0
keunggulan,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kini,0.0,0.05926485844559237,0.02699153758712393,0.0,0.0,0.0,0.048281709331502394,0.027176658747394698,0.0,0.0
kirim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
kiriman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
kita,0.0,0.0,0.0,0.0,0.0,0.0,0.031036052402176273,0.0,0.07247120195051227,0.0
klasemen,0.0,0.0,0.0,0.0,0.1362120259409092,0.0,0.0,0.09170236773467044,0.0,0.10946005730135251
klub,0.0,0.0,0.030359237419450406,0.0,0.02270200432348487,0.0,0.0,0.0,0.0,0.054730028650676256
kmsk,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
koleganya,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
koleksi,0.0,0.0,0.0,0.0,0.05189730422530588,0.0,0.0,0.0,0.0,0.03127852618948677
komite,0.0,0.0,0.0,0.051480536743248276,0.0,0.05414013399003722,0.0,0.0,0.0,0.0
kompas,0.03132000991459297,0.016568708809898997,0.015092077779045475,0.044779644000820185,0.011285540880244638,0.047093058456670625,0.013498143819785688,0.015195586626599472,0.015759522088127316,0.01360360008114371
kondisi,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
konferensi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
konfirmasi,0.0,0.06665925949465616,0.06071847483890081,0.0,0.0,0.04736621966258329,0.0,0.0,0.0,0.0
kontra,0.0,0.0,0.0,0.04503938634834383,0.0,0.04736621966258329,0.0,0.0,0.0,0.054730028650676256
kronologi,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
ktt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08525107460490336,0.0
kualifikasi,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kualitas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12787661190735503,0.0
kubu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110023393873865,0.0,0.0
kurnia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
la,0.0,0.0,0.03470095763252968,0.051480536743248276,0.0,0.0,0.0,0.0,0.0,0.0
laga,0.16517593572225836,0.0,0.019898206258113633,0.08855983306656161,0.014879463481249293,0.1552250465799516,0.0,0.06010403365312494,0.0,0.10761430370176994
lahir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03493895376441752,0.0,0.03127852618948677
lain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07358862273409587
lainnya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
lakukan,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
lalu,0.06300336049797424,0.0,0.0,0.0,0.0,0.0,0.0,0.030567455911556813,0.0,0.027365014325338128
lama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
laman,0.050304189292005023,0.026611596438509688,0.04847985294238581,0.03596109475042499,0.0,0.0,0.0,0.0,0.0,0.021849229147776962
langsung,0.0,0.0,0.02699153758712393,0.0,0.040367417305930776,0.0,0.0,0.027176658747394698,0.02818523327433459,0.0
lanjut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
lanjutan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110023393873865,0.0,0.0
laporan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110023393873865,0.0,0.0
latihan,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lawan,0.0,0.05926485844559237,0.18894076310986752,0.08008648390775859,0.0,0.08422392701889742,0.0,0.0,0.0,0.0
lazio,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
league,0.0,0.0,0.0,0.0,0.0,0.0,0.09310815720652882,0.0,0.0,0.06255705237897353
lebih,0.0,0.0,0.0,0.04503938634834383,0.02270200432348487,0.04736621966258329,0.0,0.0,0.0,0.0
lecce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110023393873865,0.0,0.0
leg,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legawa,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
legend,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legendaris,0.0,0.0,0.0,0.0,0.0,0.0,0.07301815749065046,0.0,0.0,0.0
leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14717724546819175
lengkap,0.0,0.0380961502356099,0.0,0.0,0.0,0.0,0.031036052402176273,0.0,0.0,0.0
lepas,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
leverkusen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
licha,0.0,0.08962836708885659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liga,0.0,0.024057518711603876,0.0,0.0,0.18025081218660277,0.0,0.13719372817131173,0.17651012582697104,0.1372955497755659,0.23702669936604615
lima,0.0,0.03332962974732808,0.030359237419450406,0.0,0.02270200432348487,0.0,0.0,0.0,0.0,0.0
lini,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lionel,0.050304189292005023,0.07983478931552906,0.16967948529835034,0.03596109475042499,0.0,0.03781892364344426,0.0,0.0,0.0,0.0
lisandro,0.0,0.31369928481099807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.062072104804352546,0.0,0.0,0.03127852618948677
lolos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
luar,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
luperto,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
magpies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
malaysia,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mampu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03493895376441752,0.0,0.03127852618948677
man,0.0,0.06665925949465616,0.0,0.0,0.0,0.0,0.13576439206924065,0.0,0.0,0.027365014325338128
manajer,0.0,0.0,0.0,0.0,0.0,0.0,0.07301815749065046,0.0,0.0,0.0
manapun,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
manchester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
mantan,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marcos,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maret,0.0,0.0,0.0,0.0,0.0,0.06368743000917626,0.0,0.0,0.0,0.0
markas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
marselino,0.0,0.0,0.16328107432314873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
martinez,0.0,0.31369928481099807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
masa,0.07201356585941467,0.0,0.0,0.0,0.0,0.0,0.062072104804352546,0.0,0.0,0.0
masih,0.0,0.0380961502356099,0.0,0.0,0.02594865211265294,0.0,0.0,0.0,0.0,0.0
massimiliano,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
masuk,0.0,0.0,0.0,0.04503938634834383,0.0,0.04736621966258329,0.0,0.0,0.0,0.027365014325338128
mata,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
matchday,0.0,0.0,0.06071847483890081,0.1801575453933753,0.0,0.04736621966258329,0.0,0.0,0.0,0.0
mau,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maupun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
medali,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
media,0.0,0.0380961502356099,0.0,0.051480536743248276,0.0,0.0,0.0,0.0,0.0,0.0
meiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
melakoni,0.0,0.0761923004712198,0.0,0.0,0.02594865211265294,0.0,0.0,0.0,0.0,0.0
melakukan,0.0,0.06665925949465616,0.030359237419450406,0.0,0.0,0.0,0.0,0.0,0.03170186900009405,0.0
melalui,0.16804350677530713,0.029632429222796186,0.02699153758712393,0.0,0.020183708652965388,0.0,0.0,0.0,0.0,0.0
melancarkan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07358862273409587
melatih,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
melawan,0.16517593572225836,0.08738030380091145,0.13928744380679542,0.11807977742208214,0.014879463481249293,0.06209001863198064,0.0,0.06010403365312494,0.0,0.0
melesat,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
melewatkan,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
melihat,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
memakan,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
memastikannya,0.0,0.0,0.0,0.0,0.0,0.06368743000917626,0.0,0.0,0.0,0.0
membangun,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
membawa,0.0,0.0380961502356099,0.0,0.0,0.0,0.0,0.031036052402176273,0.0,0.0,0.0
membayangi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
membela,0.0,0.0380961502356099,0.0,0.0,0.0,0.0,0.031036052402176273,0.0,0.0,0.0
membelah,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
memberikan,0.0,0.0,0.04847985294238581,0.03596109475042499,0.05437833381125211,0.0,0.04335970414139835,0.02440617573723568,0.0,0.0
memberlakukan,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
membicarakan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
membuat,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
memenangi,0.0,0.0380961502356099,0.0,0.0,0.0,0.0,0.062072104804352546,0.0,0.0,0.0
memerintahkan,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
memetik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03493895376441752,0.0,0.03127852618948677
memiliki,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.0,0.0,0.03127852618948677
memperkuat,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mempersembahkan,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
mempertemukan,0.0,0.0,0.0,0.0,0.0,0.06368743000917626,0.0,0.0,0.0,0.0
memulai,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
memunculkan,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menang,0.0,0.03332962974732808,0.030359237419450406,0.0,0.0,0.0,0.0,0.030567455911556813,0.0,0.0
menanggangi,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menangs,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.0,0.0,0.03127852618948677
mencatat,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
mencatatkan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
menciptakan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08525107460490336,0.0
mendampingi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08525107460490336,0.0
mendapat,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
mendatang,0.050304189292005023,0.053223192877019376,0.024239926471192906,0.07192218950084998,0.0,0.03781892364344426,0.0,0.0,0.0,0.0
mendongkrak,0.0,0.0,0.0,0.0,0.05189730422530588,0.0,0.0,0.03493895376441752,0.0,0.0
menegaskan,0.0,0.0,0.0,0.0,0.0,0.0,0.10952723623597568,0.0,0.0,0.0
menelan,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.10481686129325254,0.0,0.0
menelusuri,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
menempati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
menerima,0.0,0.0,0.0,0.0,0.05189730422530588,0.0,0.0,0.06987790752883503,0.0,0.0
menetapkan,0.0,0.0,0.0,0.0,0.0,0.06368743000917626,0.0,0.0,0.0,0.0
mengakhiri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
mengaku,0.0,0.0,0.08164053716157436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mengakui,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mengalami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110023393873865,0.0,0.0
mengamankan,0.0,0.0380961502356099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938355785684603
mengantar,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
mengantarkan,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mengatakan,0.0,0.0,0.0,0.04503938634834383,0.0,0.04736621966258329,0.0,0.0,0.03170186900009405,0.0
mengejar,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
mengejutkan,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
